job_title,job_description,location,city,state,zip_code,apply_url,company_name,companydescription,uniq_id,crawl_timestamp,job_board,job_id,department,requirements,benefits,telecommuting,has_company_logo,has_questions,function,fraudulent,job_type,Full Time,I.T
2807,3635,1573,0,0,0,0,0,0,0,0,0,9971,435,8451,5382,0,1,1,12,1,0,0,0
3739,7520,1756,0,0,0,0,0,0,0,0,0,17806,1054,5168,4080,0,0,0,1,1,0,0,0
9058,8677,911,0,0,0,0,0,0,0,0,0,2396,651,7336,5389,0,1,1,12,1,0,0,1
2810,14493,1249,0,0,0,0,0,0,0,0,0,17676,434,10564,5399,0,1,1,12,1,0,0,0
7880,13294,2535,0,0,0,0,0,0,0,0,0,17773,1054,9893,4080,0,0,0,1,1,0,0,0
2432,832,2806,0,0,0,0,0,0,0,0,0,17718,1054,9893,4080,0,0,0,18,1,0,0,0
4902,14552,2895,0,0,0,0,0,0,0,0,0,6363,1054,6678,4080,0,0,1,18,1,0,0,0
7749,3117,2875,0,0,0,0,0,0,0,0,0,7019,1054,6610,4080,0,0,0,12,1,0,0,0
4907,8009,2875,0,0,0,0,0,0,0,0,0,6807,434,4760,4080,0,0,0,18,1,0,0,0
1949,3100,2875,0,0,0,0,0,0,0,0,0,2013,1054,6590,4080,0,1,0,12,1,0,0,0
1339,14512,2826,0,0,0,0,0,0,0,0,0,6546,192,4368,440,0,1,1,7,1,0,0,0
2859,9053,1579,0,0,0,0,0,0,0,0,0,2368,651,8437,4080,0,1,1,18,1,0,0,1
1363,1382,2850,0,0,0,0,0,0,0,0,0,5025,1054,3250,1404,0,0,0,7,1,0,0,0
4449,7971,2762,0,0,0,0,0,0,0,0,0,11715,1054,9893,4080,0,0,0,18,1,0,0,0
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
7484,7207,2875,0,0,0,0,0,0,0,0,0,7570,1054,11627,5970,0,1,1,21,1,0,0,0
11044,13675,1487,0,0,0,0,0,0,0,0,0,8393,1054,10841,5950,0,0,0,18,1,0,0,0
7506,565,2815,0,0,0,0,0,0,0,0,0,12104,1054,2436,4080,0,0,0,18,1,0,0,0
5167,3641,1425,0,0,0,0,0,0,0,0,0,2009,1197,2917,4080,0,0,0,7,1,0,0,0
7877,3381,2905,0,0,0,0,0,0,0,0,0,5058,1054,6923,3324,0,0,0,1,1,0,0,0
2121,597,1800,0,0,0,0,0,0,0,0,0,17628,1054,2584,1099,0,0,1,18,1,0,0,0
8201,2086,2875,0,0,0,0,0,0,0,0,0,17594,1054,4877,4080,0,0,1,18,1,0,0,0
470,14466,1249,0,0,0,0,0,0,0,0,0,17775,1054,11503,4080,0,0,0,1,1,0,0,0
7156,5841,2535,0,0,0,0,0,0,0,0,0,17758,75,9893,4080,0,0,0,1,1,0,0,0
10608,9139,1564,0,0,0,0,0,0,0,0,0,17511,1054,6362,2741,0,0,1,18,1,0,0,0
9904,14010,2875,0,0,0,0,0,0,0,0,0,5584,1054,5327,4080,0,0,0,12,1,0,0,0
2442,13384,1717,0,0,0,0,0,0,0,0,0,17586,349,4360,6051,0,0,0,18,1,0,0,0
11044,13675,1487,0,0,0,0,0,0,0,0,0,8393,1054,10841,5950,0,0,0,18,1,0,0,0
7107,12038,2296,0,0,0,0,0,0,0,0,0,3189,1054,7826,4518,0,0,0,18,1,0,0,0
6758,12059,2732,0,0,0,0,0,0,0,0,0,6559,1054,9893,5023,0,0,0,31,1,0,0,0
6306,6669,3007,0,0,0,0,0,0,0,0,0,1960,651,10418,5396,0,1,1,18,1,0,0,1
362,2942,600,0,0,0,0,0,0,0,0,0,17709,1054,11527,3986,0,0,0,0,1,0,0,0
11143,14683,2462,0,0,0,0,0,0,0,0,0,17698,1291,8611,1666,0,0,0,1,1,0,0,0
2432,832,2358,0,0,0,0,0,0,0,0,0,17620,1054,9893,4080,0,0,0,18,1,0,0,0
4456,12038,441,0,0,0,0,0,0,0,0,0,5502,1054,7826,4517,0,0,0,18,1,0,0,0
5562,3105,2875,0,0,0,0,0,0,0,0,0,603,1054,6609,5253,0,1,0,12,1,0,0,0
7409,571,2044,0,0,0,0,0,0,0,0,0,5849,1054,2442,4080,0,0,0,18,1,0,0,0
450,6561,2156,0,0,0,0,0,0,0,0,0,5562,80,9300,344,0,1,0,1,1,0,0,0
2121,597,1630,0,0,0,0,0,0,0,0,0,6696,1054,2584,1099,0,0,1,18,1,0,0,0
665,10658,1899,0,0,0,0,0,0,0,0,0,17693,1054,5704,6007,0,0,0,7,1,0,0,0
1591,11439,2611,0,0,0,0,0,0,0,0,0,3242,1054,4339,4639,0,1,1,10,1,0,0,0
3621,14269,625,0,0,0,0,0,0,0,0,0,2277,12,73,4080,0,0,0,18,1,0,0,0
8987,3123,2875,0,0,0,0,0,0,0,0,0,4315,1054,6571,5008,0,0,0,12,1,0,0,0
800,3099,2875,0,0,0,0,0,0,0,0,0,1854,1054,6589,4080,0,1,0,12,1,0,0,0
450,1259,2094,0,0,0,0,0,0,0,0,0,17750,1054,9893,4080,0,0,0,1,1,0,0,0
450,1259,2164,0,0,0,0,0,0,0,0,0,1152,1054,9893,4080,0,0,0,1,1,0,0,0
2925,13095,1990,0,0,0,0,0,0,0,0,0,7665,1054,4444,4080,1,0,0,1,1,0,0,0
6,6752,2875,0,0,0,0,0,0,0,0,0,6967,434,2317,4080,0,0,0,12,1,0,0,0
8026,8660,1579,0,0,0,0,0,0,0,0,0,11538,434,6187,4258,0,1,1,12,1,0,0,0
10223,1923,1579,0,0,0,0,0,0,0,0,0,11549,651,7413,4080,0,1,1,18,1,0,0,1
2254,2310,1478,0,0,0,0,0,0,0,0,0,17725,1054,3168,1404,0,0,0,7,1,0,0,0
1018,8817,625,0,0,0,0,0,0,0,0,0,17756,1054,9893,4080,0,0,0,18,1,0,0,0
7891,7863,1756,0,0,0,0,0,0,0,0,0,17523,1054,9893,4080,0,0,0,1,1,0,0,0
362,12152,1579,0,0,0,0,0,0,0,0,0,7748,62,7923,4080,0,1,1,0,1,0,0,0
6692,4433,625,0,0,0,0,0,0,0,0,0,7480,1054,9893,4080,0,0,0,18,1,0,0,0
665,10658,1899,0,0,0,0,0,0,0,0,0,17693,1054,5704,6007,0,0,0,7,1,0,0,0
11050,7628,2875,0,0,0,0,0,0,0,0,0,8027,745,4707,4080,0,0,0,23,1,0,0,0
7827,1467,1249,0,0,0,0,0,0,0,0,0,7489,1054,9893,4080,0,0,0,18,1,0,0,0
3102,3103,2875,0,0,0,0,0,0,0,0,0,6877,745,6592,5253,0,0,0,12,1,0,0,0
7628,4094,1412,0,0,0,0,0,0,0,0,0,11389,849,4116,5475,0,1,1,26,1,0,0,0
7282,3937,38,0,0,0,0,0,0,0,0,0,8044,1054,6072,4593,0,0,0,13,1,0,0,0
1342,3267,2865,0,0,0,0,0,0,0,0,0,8832,1054,4368,3152,0,1,1,7,1,0,0,0
709,7575,166,0,0,0,0,0,0,0,0,0,17691,1054,7604,5862,0,0,0,13,1,0,0,0
5512,12502,2120,0,0,0,0,0,0,0,0,0,17624,1054,11555,677,0,0,0,18,1,0,0,0
697,3102,2875,0,0,0,0,0,0,0,0,0,10877,1054,6605,5250,0,1,0,12,1,0,0,0
7105,7832,1852,0,0,0,0,0,0,0,0,0,4145,67,7458,4080,0,1,0,13,1,0,0,0
2121,597,1633,0,0,0,0,0,0,0,0,0,17539,1054,2584,1099,0,0,1,18,1,0,0,0
1675,1454,1396,0,0,0,0,0,0,0,0,0,1287,1054,9893,4080,0,0,0,18,1,0,0,0
3256,13347,1487,0,0,0,0,0,0,0,0,0,17554,1054,9797,3258,1,0,0,18,1,0,0,0
450,1983,2410,0,0,0,0,0,0,0,0,0,1138,1054,9893,4080,0,0,0,1,1,0,0,0
5512,12502,2112,0,0,0,0,0,0,0,0,0,9751,1054,11555,677,0,0,0,18,1,0,0,0
2427,12529,1959,0,0,0,0,0,0,0,0,0,17629,66,10773,1038,0,0,0,18,1,0,0,0
6635,8016,2875,0,0,0,0,0,0,0,0,0,4448,1054,5315,4080,0,0,0,12,1,0,0,0
3057,1595,2044,0,0,0,0,0,0,0,0,0,3166,1054,9893,1181,1,0,1,18,1,0,0,0
6758,7243,1646,0,0,0,0,0,0,0,0,0,7752,1054,7960,5103,0,0,0,31,1,0,0,0
4457,13319,2342,0,0,0,0,0,0,0,0,0,17743,243,2372,545,0,0,0,18,1,0,0,0
4457,13319,2828,0,0,0,0,0,0,0,0,0,5519,243,2372,545,0,0,0,18,1,0,0,0
7627,12035,1412,0,0,0,0,0,0,0,0,0,814,849,6787,5474,0,1,1,26,1,0,0,0
1363,3940,2872,0,0,0,0,0,0,0,0,0,5688,1054,6516,1404,0,0,0,7,1,0,0,0
532,13388,2489,0,0,0,0,0,0,0,0,0,3618,1054,3655,4876,0,1,0,31,1,0,0,0
3058,13323,1249,0,0,0,0,0,0,0,0,0,3881,1054,9893,4080,0,0,0,18,1,0,0,0
7516,7634,2875,0,0,0,0,0,0,0,0,0,8654,1054,4040,289,0,1,1,21,1,0,0,0
472,11149,2013,0,0,0,0,0,0,0,0,0,17625,253,6477,183,0,0,0,1,1,0,0,0
7484,7207,2875,0,0,0,0,0,0,0,0,0,7570,1054,11627,5970,0,1,1,21,1,0,0,0
7633,3111,2875,0,0,0,0,0,0,0,0,0,8677,1054,6583,5253,0,1,0,12,1,0,0,0
5937,575,2785,0,0,0,0,0,0,0,0,0,6145,1054,7334,4080,0,0,0,18,1,0,0,0
4457,13319,2474,0,0,0,0,0,0,0,0,0,17565,243,2372,545,0,0,0,18,1,0,0,0
1365,9815,2850,0,0,0,0,0,0,0,0,0,4743,190,398,5972,0,1,1,7,1,0,0,0
9570,9266,1579,0,0,0,0,0,0,0,0,0,2367,434,2922,4258,0,1,1,12,1,0,0,0
6523,7104,1249,0,0,0,0,0,0,0,0,0,16552,1054,9893,4080,0,0,0,18,1,0,0,0
4456,12038,441,0,0,0,0,0,0,0,0,0,5502,1054,7826,4517,0,0,0,18,1,0,0,0
7025,7811,38,0,0,0,0,0,0,0,0,0,17340,1054,5824,4080,0,0,0,18,1,0,0,0
4456,12038,433,0,0,0,0,0,0,0,0,0,17545,1054,7826,4516,0,0,0,18,1,0,0,0
7650,12502,2119,0,0,0,0,0,0,0,0,0,9760,1054,11555,677,0,0,0,18,1,0,0,0
7107,12038,1987,0,0,0,0,0,0,0,0,0,3185,1054,7826,4518,0,0,0,18,1,0,0,0
3777,14115,884,0,0,0,0,0,0,0,0,0,9138,526,9710,3360,1,0,1,18,1,0,0,0
4188,5751,2875,0,0,0,0,0,0,0,0,0,6375,1054,4759,4080,0,0,0,12,1,0,0,0
1365,9815,2826,0,0,0,0,0,0,0,0,0,6566,190,398,5972,0,1,1,7,1,0,0,0
68,11133,1342,0,0,0,0,0,0,0,0,0,17588,243,10144,4583,0,0,0,1,1,0,0,0
5930,4068,1249,0,0,0,0,0,0,0,0,0,17681,1054,6940,4080,0,0,0,18,1,0,0,0
218,835,2875,0,0,0,0,0,0,0,0,0,17825,1054,6311,5901,0,0,0,1,1,0,0,0
2178,9228,2822,0,0,0,0,0,0,0,0,0,17389,1054,6691,4080,0,0,0,7,1,0,0,0
8909,5818,2875,0,0,0,0,0,0,0,0,0,3723,1054,4762,4080,0,0,0,12,1,0,0,0
6474,10935,625,0,0,0,0,0,0,0,0,0,17771,1054,9893,4080,0,0,0,18,1,0,0,0
35,8762,2826,0,0,0,0,0,0,0,0,0,17635,213,4235,2122,0,1,1,7,1,0,0,0
6595,7918,1161,0,0,0,0,0,0,0,0,0,17513,1054,9893,4080,0,0,0,18,1,0,0,0
5937,575,2785,0,0,0,0,0,0,0,0,0,6145,1054,7334,4080,0,0,0,18,1,0,0,0
564,1468,1672,0,0,0,0,0,0,0,0,0,17712,1054,9893,4080,0,0,0,18,1,0,0,0
6533,7106,38,0,0,0,0,0,0,0,0,0,17610,1054,5824,4080,0,0,0,18,1,0,0,0
6754,5908,1436,0,0,0,0,0,0,0,0,0,8432,849,6834,4080,0,1,1,20,1,0,0,0
10602,540,1396,0,0,0,0,0,0,0,0,0,2444,1054,7531,4080,0,0,1,18,1,0,0,0
10607,4903,84,0,0,0,0,0,0,0,0,0,5585,652,9893,4112,0,0,0,18,1,0,0,0
2121,597,2518,0,0,0,0,0,0,0,0,0,1700,1054,2584,1099,0,0,0,18,1,0,0,0
7880,13294,2535,0,0,0,0,0,0,0,0,0,17773,1054,9893,4080,0,0,0,1,1,0,0,0
2121,597,1784,0,0,0,0,0,0,0,0,0,6556,1054,2584,1099,0,0,1,18,1,0,0,0
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
10223,1923,1579,0,0,0,0,0,0,0,0,0,11549,651,7413,4080,0,1,1,18,1,0,0,1
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
2631,11150,2736,0,0,0,0,0,0,0,0,0,2616,1054,4766,4040,0,0,0,18,1,0,0,0
3754,8799,1962,0,0,0,0,0,0,0,0,0,7370,938,9612,4459,0,1,1,18,1,0,0,0
10534,14676,1413,0,0,0,0,0,0,0,0,0,11739,849,6727,1637,0,1,1,23,1,0,0,0
2854,1472,2469,0,0,0,0,0,0,0,0,0,17519,1054,9893,4080,0,0,0,18,1,0,0,0
450,1259,2826,0,0,0,0,0,0,0,0,0,1170,1054,9893,4080,0,0,0,1,1,0,0,0
1342,3267,2865,0,0,0,0,0,0,0,0,0,8832,1054,4368,3152,0,1,1,7,1,0,0,0
1290,5912,2875,0,0,0,0,0,0,0,0,0,6685,413,11495,4080,0,0,0,12,1,0,0,0
56,11170,2834,0,0,0,0,0,0,0,0,0,4594,733,2548,5808,0,1,1,7,1,0,0,0
7918,12927,1564,0,0,0,0,0,0,0,0,0,10953,1002,747,503,0,1,1,17,1,0,0,0
2432,832,2801,0,0,0,0,0,0,0,0,0,17574,1054,9893,4080,0,0,0,18,1,0,0,0
2254,2310,1478,0,0,0,0,0,0,0,0,0,17725,1054,3168,1404,0,0,0,7,1,0,0,0
2432,832,2801,0,0,0,0,0,0,0,0,0,17574,1054,9893,4080,0,0,0,18,1,0,0,0
4572,6586,2775,0,0,0,0,0,0,0,0,0,17577,1054,8511,1095,0,0,0,1,1,0,0,0
6627,3109,2875,0,0,0,0,0,0,0,0,0,9356,434,8648,5183,0,0,0,12,1,0,0,0
7650,12502,2106,0,0,0,0,0,0,0,0,0,17631,1054,11555,677,0,0,0,18,1,0,0,0
11153,14390,1632,0,0,0,0,0,0,0,0,0,17789,1054,9893,6022,0,0,1,18,1,0,0,0
5586,3841,1564,0,0,0,0,0,0,0,0,0,11768,434,11550,3663,0,1,1,12,1,0,0,0
3534,7156,38,0,0,0,0,0,0,0,0,0,17720,1054,4125,5709,0,0,0,13,1,0,0,0
4386,3505,2875,0,0,0,0,0,0,0,0,0,7143,413,4916,4080,0,0,0,12,1,0,0,0
6564,14452,1161,0,0,0,0,0,0,0,0,0,17611,1054,10534,4080,0,0,0,18,1,0,0,0
6152,3126,2875,0,0,0,0,0,0,0,0,0,7424,1196,6594,5253,0,0,0,12,1,0,0,0
219,6280,2535,0,0,0,0,0,0,0,0,0,17781,1054,3772,781,0,0,0,1,1,0,0,0
10632,11583,2834,0,0,0,0,0,0,0,0,0,6521,470,35,2363,0,1,1,7,1,0,0,0
1479,2734,1487,0,0,0,0,0,0,0,0,0,17663,1054,9893,4080,0,0,0,18,1,0,0,0
10599,4899,1172,0,0,0,0,0,0,0,0,0,3274,652,8307,4080,0,0,1,18,1,0,0,0
7516,7634,2875,0,0,0,0,0,0,0,0,0,8654,1054,4040,289,0,1,1,21,1,0,0,0
450,1768,1945,0,0,0,0,0,0,0,0,0,4807,79,5831,4361,0,0,0,17,1,0,0,0
7876,2913,1750,0,0,0,0,0,0,0,0,0,5870,77,7954,1347,0,1,1,1,1,0,0,0
6878,7679,38,0,0,0,0,0,0,0,0,0,17782,1054,5824,4080,0,0,0,18,1,0,0,0
7229,555,2559,0,0,0,0,0,0,0,0,0,6144,1054,2431,4080,0,0,0,18,1,0,0,0
355,13388,2575,0,0,0,0,0,0,0,0,0,3608,1054,3655,4877,0,1,0,5,1,0,0,0
10462,13095,1405,0,0,0,0,0,0,0,0,0,17532,1054,4444,4080,1,0,0,1,1,0,0,0
5562,3105,2875,0,0,0,0,0,0,0,0,0,603,1054,6609,5253,0,1,0,12,1,0,0,0
1729,10694,2850,0,0,0,0,0,0,0,0,0,4605,198,5135,2123,0,1,1,7,1,0,0,0
8228,3095,2875,0,0,0,0,0,0,0,0,0,1518,94,6593,4080,0,1,0,1,1,0,0,0
1018,8817,625,0,0,0,0,0,0,0,0,0,17756,1054,9893,4080,0,0,0,18,1,0,0,0
10592,11720,38,0,0,0,0,0,0,0,0,0,14001,1054,5824,4080,0,0,0,18,1,0,0,0
2258,11988,1383,0,0,0,0,0,0,0,0,0,3310,316,4442,5356,1,1,0,7,1,0,0,0
706,1338,21,0,0,0,0,0,0,0,0,0,2014,1054,9707,5991,0,0,1,18,1,0,0,0
7355,8729,2324,0,0,0,0,0,0,0,0,0,16860,434,476,4080,0,1,1,12,1,0,0,0
7484,7207,2875,0,0,0,0,0,0,0,0,0,7570,1054,11627,5970,0,1,1,21,1,0,0,0
1949,3100,2875,0,0,0,0,0,0,0,0,0,2013,1054,6590,4080,0,1,0,12,1,0,0,0
72,553,2294,0,0,0,0,0,0,0,0,0,17623,1054,2441,4080,0,0,0,18,1,0,0,0
7105,3378,1697,0,0,0,0,0,0,0,0,0,17760,1054,295,1133,0,0,0,14,1,0,0,0
451,3938,2875,0,0,0,0,0,0,0,0,0,17776,1054,187,1445,0,1,1,1,1,0,0,0
7316,3124,2875,0,0,0,0,0,0,0,0,0,4344,434,6573,5253,0,0,0,12,1,0,0,0
9926,3129,2875,0,0,0,0,0,0,0,0,0,4357,1054,6595,5256,0,0,0,12,1,0,0,0
409,12944,1579,0,0,0,0,0,0,0,0,0,11771,66,6717,4080,0,1,1,0,1,0,0,0
7890,8671,1487,0,0,0,0,0,0,0,0,0,4660,1054,8524,5079,0,0,1,1,1,0,0,0
6762,12058,2099,0,0,0,0,0,0,0,0,0,17762,1054,9362,5023,0,0,0,31,1,0,0,0
10424,11995,2286,0,0,0,0,0,0,0,0,0,17567,1300,9893,1944,0,0,0,18,1,0,0,0
6522,1461,2018,0,0,0,0,0,0,0,0,0,17552,1054,9893,4080,0,0,0,18,1,0,0,0
11143,14683,2462,0,0,0,0,0,0,0,0,0,17698,1291,8611,1666,0,0,0,1,1,0,0,0
706,1338,21,0,0,0,0,0,0,0,0,0,2014,1054,9707,5991,0,0,1,18,1,0,0,0
6306,6669,3007,0,0,0,0,0,0,0,0,0,9088,651,10418,5396,0,1,0,18,1,0,0,1
7628,4094,1412,0,0,0,0,0,0,0,0,0,3933,849,4116,5475,0,1,1,26,1,0,0,0
6153,4432,2904,0,0,0,0,0,0,0,0,0,8591,1054,9893,4080,0,0,0,18,1,0,0,0
2909,13270,2826,0,0,0,0,0,0,0,0,0,7147,194,11756,3544,0,1,1,7,1,0,0,0
7105,13026,2535,0,0,0,0,0,0,0,0,0,17601,1054,11941,1270,0,0,0,0,1,0,0,0
7107,12038,2296,0,0,0,0,0,0,0,0,0,3189,1054,7826,4518,0,0,0,18,1,0,0,0
3102,3104,2875,0,0,0,0,0,0,0,0,0,2136,1054,6592,5253,0,1,0,12,1,0,0,0
450,1768,1945,0,0,0,0,0,0,0,0,0,4807,79,5831,4361,0,0,0,17,1,0,0,0
7506,565,2815,0,0,0,0,0,0,0,0,0,12104,1054,2436,4080,0,0,0,18,1,0,0,0
2121,596,1478,0,0,0,0,0,0,0,0,0,17562,1054,2584,1099,0,0,1,18,1,0,0,0
362,2942,646,0,0,0,0,0,0,0,0,0,17632,1054,11527,3986,0,0,0,0,1,0,0,0
9926,3129,2875,0,0,0,0,0,0,0,0,0,4357,1054,6595,5256,0,0,0,12,1,0,0,0
1042,6476,1396,0,0,0,0,0,0,0,0,0,5499,758,9893,4080,0,0,1,18,1,0,0,0
3438,14551,2864,0,0,0,0,0,0,0,0,0,6565,340,6763,1455,0,1,1,7,1,0,0,0
10536,11645,1413,0,0,0,0,0,0,0,0,0,11756,850,7947,1635,0,1,1,23,1,0,0,0
7827,1467,1249,0,0,0,0,0,0,0,0,0,7489,1054,9893,4080,0,0,0,18,1,0,0,0
8432,3487,367,0,0,0,0,0,0,0,0,0,11767,651,7018,4080,0,1,1,18,1,0,0,1
1711,612,2667,0,0,0,0,0,0,0,0,0,4593,1054,10742,1456,0,1,1,27,1,0,0,0
3739,7520,1756,0,0,0,0,0,0,0,0,0,17806,1054,5168,4080,0,0,0,1,1,0,0,0
10297,1456,2454,0,0,0,0,0,0,0,0,0,17732,1054,9893,4080,0,0,0,18,1,0,0,0
6587,2427,1808,0,0,0,0,0,0,0,0,0,17796,1054,8688,2590,0,0,0,1,1,0,0,0
7790,14450,2312,0,0,0,0,0,0,0,0,0,16859,1296,6302,4080,0,1,0,18,1,0,0,0
2121,597,1756,0,0,0,0,0,0,0,0,0,17763,1054,2584,1099,0,0,1,18,1,0,0,0
7650,12502,2119,0,0,0,0,0,0,0,0,0,9756,1054,11555,677,0,0,0,18,1,0,0,0
3102,3103,2875,0,0,0,0,0,0,0,0,0,6877,745,6592,5253,0,0,0,12,1,0,0,0
6627,3109,2875,0,0,0,0,0,0,0,0,0,9356,434,8648,5183,0,0,0,12,1,0,0,0
3534,7156,38,0,0,0,0,0,0,0,0,0,17720,1054,4125,5709,0,0,0,13,1,0,0,0
4456,12038,440,0,0,0,0,0,0,0,0,0,5495,1054,7826,4516,0,0,0,18,1,0,0,0
1261,2620,1487,0,0,0,0,0,0,0,0,0,17787,1054,5876,2221,0,0,0,22,1,0,0,0
5167,3641,1425,0,0,0,0,0,0,0,0,0,2009,1197,2917,4080,0,0,0,7,1,0,0,0
2444,12558,2108,0,0,0,0,0,0,0,0,0,5529,1054,5610,4080,0,0,0,1,1,0,0,0
7105,13026,2535,0,0,0,0,0,0,0,0,0,17601,1054,11941,1270,0,0,0,0,1,0,0,0
6306,6669,3007,0,0,0,0,0,0,0,0,0,1960,651,10418,5396,0,1,1,18,1,0,0,1
2429,2030,625,0,0,0,0,0,0,0,0,0,17809,1054,9893,4080,1,0,0,1,1,0,0,0
9924,5759,2875,0,0,0,0,0,0,0,0,0,17604,1054,3113,4080,0,0,0,12,1,0,0,0
9459,9260,1526,0,0,0,0,0,0,0,0,0,5672,434,8479,472,0,0,1,12,1,0,0,0
8500,505,2094,0,0,0,0,0,0,0,0,0,6333,1073,4767,348,0,1,0,31,1,0,0,0
10618,12384,916,0,0,0,0,0,0,0,0,0,17688,1246,2391,5996,0,0,0,3,1,0,0,0
4457,13319,1403,0,0,0,0,0,0,0,0,0,5526,243,2372,545,0,0,0,18,1,0,0,0
6441,1699,1841,0,0,0,0,0,0,0,0,0,17711,1054,1558,3826,0,0,0,22,1,0,0,0
2256,3270,2823,0,0,0,0,0,0,0,0,0,5432,320,4215,3013,0,0,0,18,1,0,0,0
450,1259,2094,0,0,0,0,0,0,0,0,0,17750,1054,9893,4080,0,0,0,1,1,0,0,0
6690,1457,2081,0,0,0,0,0,0,0,0,0,7465,1319,9893,4080,0,0,1,18,1,0,0,0
8870,537,1998,0,0,0,0,0,0,0,0,0,6285,1054,7692,4041,0,0,0,18,1,0,0,0
7826,1462,1799,0,0,0,0,0,0,0,0,0,8601,1054,9893,4080,0,0,0,18,1,0,0,0
11042,13674,1487,0,0,0,0,0,0,0,0,0,17636,1054,5824,4080,0,0,0,18,1,0,0,0
10223,1923,1579,0,0,0,0,0,0,0,0,0,11549,651,7413,4080,0,1,1,18,1,0,0,1
2434,2653,1248,0,0,0,0,0,0,0,0,0,2930,568,9893,4843,0,0,0,1,1,0,0,0
532,13388,2489,0,0,0,0,0,0,0,0,0,3618,1054,3655,4876,0,1,0,31,1,0,0,0
78,9654,2875,0,0,0,0,0,0,0,0,0,6992,613,6145,4080,0,0,0,17,1,0,0,0
2443,5436,1477,0,0,0,0,0,0,0,0,0,17657,1054,8612,4737,0,0,0,1,1,0,0,0
7282,13316,51,0,0,0,0,0,0,0,0,0,7830,1054,6072,990,0,0,0,13,1,0,0,0
68,11133,2696,0,0,0,0,0,0,0,0,0,6056,243,10144,4583,1,0,0,1,1,0,0,0
4456,12038,2769,0,0,0,0,0,0,0,0,0,5505,1054,7826,4517,0,0,0,18,1,0,0,0
450,12311,2853,0,0,0,0,0,0,0,0,0,2750,80,5521,2596,0,1,0,1,1,0,0,0
3446,12699,2607,0,0,0,0,0,0,0,0,0,17597,1054,11573,4080,0,0,0,1,1,0,0,0
3446,12698,1756,0,0,0,0,0,0,0,0,0,17599,1054,11573,4080,0,0,0,1,1,0,0,0
2807,6932,1573,0,0,0,0,0,0,0,0,0,11542,435,8451,5381,0,1,1,12,1,0,0,0
4456,12038,433,0,0,0,0,0,0,0,0,0,17545,1054,7826,4516,0,0,0,18,1,0,0,0
9570,9266,1579,0,0,0,0,0,0,0,0,0,9847,434,2922,3329,0,1,1,12,1,0,0,0
2441,8225,2462,0,0,0,0,0,0,0,0,0,17794,1054,6194,4080,0,0,0,1,1,0,0,0
7025,7811,38,0,0,0,0,0,0,0,0,0,17340,1054,5824,4080,0,0,0,18,1,0,0,0
6763,7246,2657,0,0,0,0,0,0,0,0,0,6560,1054,7959,5100,0,0,0,31,1,0,0,0
312,13388,2535,0,0,0,0,0,0,0,0,0,17596,1054,3655,4877,0,1,0,5,1,0,0,0
2906,3107,2875,0,0,0,0,0,0,0,0,0,4346,1152,3184,5252,0,0,0,12,1,0,0,0
3631,5356,2662,0,0,0,0,0,0,0,0,0,6557,1054,7961,5104,0,0,0,31,1,0,0,0
7650,12502,2119,0,0,0,0,0,0,0,0,0,9756,1054,11555,677,0,0,0,18,1,0,0,0
7400,14487,1239,0,0,0,0,0,0,0,0,0,11769,434,8444,5388,0,1,1,12,1,0,0,0
2258,11988,1807,0,0,0,0,0,0,0,0,0,3609,316,4442,5356,1,1,0,7,1,0,0,0
10686,10186,255,0,0,0,0,0,0,0,0,0,5572,1054,1529,3268,0,0,0,18,1,0,0,0
6572,7132,1487,0,0,0,0,0,0,0,0,0,17143,1054,5876,2229,0,0,0,22,1,0,0,0
11123,12007,2469,0,0,0,0,0,0,0,0,0,6928,1054,10014,4885,0,0,0,18,1,0,0,0
7808,14455,1892,0,0,0,0,0,0,0,0,0,17757,1054,6484,787,0,0,0,1,1,0,0,0
7282,13316,51,0,0,0,0,0,0,0,0,0,7830,1054,6072,990,0,0,0,13,1,0,0,0
4434,5169,1487,0,0,0,0,0,0,0,0,0,17777,1054,5823,4080,0,0,0,18,1,0,0,0
6141,3121,2875,0,0,0,0,0,0,0,0,0,5435,617,6585,5255,0,0,0,12,1,0,0,0
6692,4433,625,0,0,0,0,0,0,0,0,0,7480,1054,9893,4080,0,0,0,18,1,0,0,0
7633,3111,2875,0,0,0,0,0,0,0,0,0,8677,1054,6583,5253,0,1,0,12,1,0,0,0
2121,597,1670,0,0,0,0,0,0,0,0,0,17686,1054,2584,1099,0,0,1,18,1,0,0,0
10994,13375,1954,0,0,0,0,0,0,0,0,0,4589,1054,10356,4080,1,1,0,18,1,0,0,0
1363,11937,2734,0,0,0,0,0,0,0,0,0,17633,1054,2597,4080,0,1,0,18,1,0,0,0
8575,2857,908,0,0,0,0,0,0,0,0,0,17549,1072,11901,2854,0,0,1,0,1,0,0,0
3460,3096,625,0,0,0,0,0,0,0,0,0,1993,1054,6591,4080,0,1,0,12,1,0,0,0
310,1215,1487,0,0,0,0,0,0,0,0,0,5661,1326,7937,4080,0,0,0,0,1,0,0,0
