job_title,job_description,location,city,state,zip_code,apply_url,company_name,companydescription,uniq_id,crawl_timestamp,job_board,job_id,department,requirements,benefits,telecommuting,has_company_logo,has_questions,function,job_type,Full Time,I.T,fraudulent
832,18,1336,0,0,0,0,0,0,0,0,0,1407,1054,9893,4080,0,0,0,18,0,0,0,1
3102,12,2875,0,0,0,0,0,0,0,0,0,10877,1054,6605,5250,0,1,0,12,0,0,0,1
9683,23,2861,0,0,0,0,0,0,0,0,0,17557,745,4650,6021,0,0,1,23,0,0,0,1
12051,7,1786,0,0,0,0,0,0,0,0,0,3644,218,1686,6019,1,0,0,7,0,0,0,1
4430,18,2982,0,0,0,0,0,0,0,0,0,8597,1054,9893,4080,0,0,0,18,0,0,0,1
3120,12,2875,0,0,0,0,0,0,0,0,0,7207,1054,11671,5253,0,0,0,12,0,0,0,1
5433,18,38,0,0,0,0,0,0,0,0,0,15264,1054,5822,4665,0,0,0,18,0,0,0,1
8232,1,2768,0,0,0,0,0,0,0,0,0,17733,1054,5317,2204,0,0,0,1,0,0,0,1
832,18,1876,0,0,0,0,0,0,0,0,0,2209,1054,9893,4080,0,0,0,18,0,0,0,1
714,1,2092,0,0,0,0,0,0,0,0,0,17536,1054,9893,4080,0,0,0,1,0,0,0,1
8156,18,2264,0,0,0,0,0,0,0,0,0,17662,1054,2859,4080,0,0,0,18,0,0,0,1
5280,23,1414,0,0,0,0,0,0,0,0,0,215,849,11678,806,0,1,1,23,0,0,0,1
2913,1,1750,0,0,0,0,0,0,0,0,0,5870,77,7954,1347,0,1,1,1,0,0,0,1
12038,18,433,0,0,0,0,0,0,0,0,0,17545,1054,7826,4516,0,0,0,18,0,0,0,1
1257,1,1759,0,0,0,0,0,0,0,0,0,2739,1054,3216,2605,0,0,0,1,0,0,0,1
6037,18,1143,0,0,0,0,0,0,0,0,0,17542,1054,9893,4080,0,0,0,18,0,0,0,1
3272,18,1772,0,0,0,0,0,0,0,0,0,5434,1300,9893,4080,0,0,1,18,0,0,0,1
2735,18,38,0,0,0,0,0,0,0,0,0,17578,1054,9893,4080,0,0,0,18,0,0,0,1
4437,18,2454,0,0,0,0,0,0,0,0,0,8585,1054,9893,4080,0,0,0,18,0,0,0,1
832,18,2883,0,0,0,0,0,0,0,0,0,17803,1054,9893,4080,0,0,0,18,0,0,0,1
3102,12,2875,0,0,0,0,0,0,0,0,0,4350,434,6579,5183,0,0,0,12,0,0,0,1
12035,26,1412,0,0,0,0,0,0,0,0,0,814,849,6787,5474,0,1,1,26,0,0,0,1
574,18,2921,0,0,0,0,0,0,0,0,0,6995,1054,2432,4080,0,0,0,18,0,0,0,1
5767,18,105,0,0,0,0,0,0,0,0,0,3326,1054,8514,4080,1,0,0,18,0,0,0,1
12699,1,1892,0,0,0,0,0,0,0,0,0,17553,1054,11572,4080,0,0,0,1,0,0,0,1
1280,18,2305,0,0,0,0,0,0,0,0,0,17682,1054,7628,5902,1,0,0,18,0,0,0,1
13323,18,2978,0,0,0,0,0,0,0,0,0,6549,1054,9893,4080,0,0,0,18,0,0,0,1
7810,18,1487,0,0,0,0,0,0,0,0,0,11710,1054,5824,4080,0,0,0,18,0,0,0,1
3120,12,2875,0,0,0,0,0,0,0,0,0,2075,1054,6584,4080,0,1,0,12,0,0,0,1
13389,31,2578,0,0,0,0,0,0,0,0,0,17739,1054,3655,177,0,1,0,31,0,0,0,1
2459,7,2834,0,0,0,0,0,0,0,0,0,2897,325,4334,5349,1,1,0,7,0,0,0,1
8225,1,2462,0,0,0,0,0,0,0,0,0,17794,1054,6194,4080,0,0,0,1,0,0,0,1
7245,31,2551,0,0,0,0,0,0,0,0,0,5610,1054,7960,5103,0,0,0,31,0,0,0,1
13319,18,1343,0,0,0,0,0,0,0,0,0,3194,243,2372,545,0,0,0,18,0,0,0,1
12502,18,2120,0,0,0,0,0,0,0,0,0,17624,1054,11555,677,0,0,0,18,0,0,0,1
9832,1,2473,0,0,0,0,0,0,0,0,0,17652,76,10691,4469,0,0,0,1,0,0,0,1
563,18,1854,0,0,0,0,0,0,0,0,0,17616,1054,2433,4080,0,0,0,18,0,0,0,1
5436,1,1477,0,0,0,0,0,0,0,0,0,17657,1054,8612,4737,0,0,0,1,0,0,0,1
5852,26,2875,0,0,0,0,0,0,0,0,0,6974,1054,8503,4080,0,0,0,26,0,0,0,1
12502,18,2112,0,0,0,0,0,0,0,0,0,9751,1054,11555,677,0,0,0,18,0,0,0,1
6629,18,1249,0,0,0,0,0,0,0,0,0,17543,1054,9893,4080,0,0,0,18,0,0,0,1
10205,18,439,0,0,0,0,0,0,0,0,0,17678,1054,11636,4080,0,0,1,18,0,0,0,1
7969,18,2985,0,0,0,0,0,0,0,0,0,17812,1054,9893,4080,0,0,0,18,0,0,0,1
3487,18,367,0,0,0,0,0,0,0,0,0,11767,651,7018,4080,0,1,1,18,0,0,1,1
6458,13,21,0,0,0,0,0,0,0,0,0,5926,1054,9314,4417,0,0,0,13,0,0,0,1
2799,18,1579,0,0,0,0,0,0,0,0,0,9841,253,2354,3328,0,1,1,18,0,0,0,1
6476,18,1396,0,0,0,0,0,0,0,0,0,5499,758,9893,4080,0,0,1,18,0,0,0,1
7522,1,2526,0,0,0,0,0,0,0,0,0,17423,1054,9893,4080,0,0,0,1,0,0,0,1
6561,1,2156,0,0,0,0,0,0,0,0,0,5562,80,9300,344,0,1,0,1,0,0,0,1
13388,31,2489,0,0,0,0,0,0,0,0,0,3618,1054,3655,4876,0,1,0,31,0,0,0,1
3466,26,274,0,0,0,0,0,0,0,0,0,17780,1054,2890,1953,0,0,0,26,0,0,0,1
9815,7,2826,0,0,0,0,0,0,0,0,0,6566,190,398,5972,0,1,1,7,0,0,0,1
3381,1,2905,0,0,0,0,0,0,0,0,0,5058,1054,6923,3324,0,0,0,1,0,0,0,1
14455,1,1892,0,0,0,0,0,0,0,0,0,17757,1054,6484,787,0,0,0,1,0,0,0,1
1699,22,1841,0,0,0,0,0,0,0,0,0,17711,1054,1558,3826,0,0,0,22,0,0,0,1
1215,0,1487,0,0,0,0,0,0,0,0,0,5661,1326,7937,4080,0,0,0,0,0,0,0,1
8105,18,1564,0,0,0,0,0,0,0,0,0,15238,1054,5864,4080,0,0,0,18,0,0,0,1
12384,3,916,0,0,0,0,0,0,0,0,0,17688,1246,2391,5996,0,0,0,3,0,0,0,1
2595,18,1995,0,0,0,0,0,0,0,0,0,9117,668,10416,5397,0,1,1,18,0,0,0,1
832,18,2358,0,0,0,0,0,0,0,0,0,17742,1054,9893,4080,0,0,0,18,0,0,0,1
3940,7,1892,0,0,0,0,0,0,0,0,0,17665,1054,6516,1404,0,0,0,7,0,0,0,1
832,18,1412,0,0,0,0,0,0,0,0,0,17695,1054,9893,4080,0,0,0,18,0,0,0,1
3104,12,2875,0,0,0,0,0,0,0,0,0,2136,1054,6592,5253,0,1,0,12,0,0,0,1
3657,31,1972,0,0,0,0,0,0,0,0,0,4577,1079,9893,4080,0,0,0,31,0,0,0,1
1699,22,2359,0,0,0,0,0,0,0,0,0,17602,1054,1558,3825,0,0,0,22,0,0,0,1
3115,12,2875,0,0,0,0,0,0,0,0,0,2183,1054,6600,5253,0,1,0,12,0,0,0,1
4094,26,1412,0,0,0,0,0,0,0,0,0,11389,849,4116,5475,0,1,1,26,0,0,0,1
1382,7,2850,0,0,0,0,0,0,0,0,0,5025,1054,3250,1404,0,0,0,7,0,0,0,1
9749,18,2084,0,0,0,0,0,0,0,0,0,17587,1054,4367,953,0,0,0,18,0,0,0,1
3633,12,1573,0,0,0,0,0,0,0,0,0,10564,1054,7062,805,0,1,1,12,0,0,0,1
10231,18,1895,0,0,0,0,0,0,0,0,0,2927,1054,6971,4038,0,0,0,18,0,0,0,1
13600,7,2853,0,0,0,0,0,0,0,0,0,17583,1054,5629,4080,0,1,0,7,0,0,0,1
13676,18,38,0,0,0,0,0,0,0,0,0,17329,1054,5824,5950,0,0,0,18,0,0,0,1
9044,18,625,0,0,0,0,0,0,0,0,0,11077,1054,9893,4080,0,0,0,18,0,0,0,1
11969,1,2525,0,0,0,0,0,0,0,0,0,17722,1291,5654,932,0,0,0,1,0,0,0,1
5607,1,42,0,0,0,0,0,0,0,0,0,17801,1054,9271,4080,1,0,0,1,0,0,0,1
1466,18,1249,0,0,0,0,0,0,0,0,0,17582,1054,9893,4080,0,0,0,18,0,0,0,1
14767,1,1249,0,0,0,0,0,0,0,0,0,17755,1054,6193,4080,0,0,0,1,0,0,0,1
8153,18,1564,0,0,0,0,0,0,0,0,0,1202,1054,7984,4080,0,0,0,18,0,0,0,1
13270,7,2826,0,0,0,0,0,0,0,0,0,7147,194,11756,3544,0,1,1,7,0,0,0,1
6485,11,252,0,0,0,0,0,0,0,0,0,4811,1054,5080,2993,0,0,1,11,0,0,0,1
3645,12,1579,0,0,0,0,0,0,0,0,0,606,434,7758,4080,0,1,1,12,0,0,0,1
13095,1,1539,0,0,0,0,0,0,0,0,0,7659,1054,4444,4080,1,0,0,1,0,0,0,1
3108,12,2875,0,0,0,0,0,0,0,0,0,2019,1054,3189,5253,0,1,0,12,0,0,0,1
7156,13,38,0,0,0,0,0,0,0,0,0,17720,1054,4125,5709,0,0,0,13,0,0,0,1
4166,13,2826,0,0,0,0,0,0,0,0,0,6690,559,5852,443,0,1,1,13,0,0,0,1
3114,9,2875,0,0,0,0,0,0,0,0,0,9257,434,6574,5253,0,0,0,9,0,0,0,1
6211,12,2875,0,0,0,0,0,0,0,0,0,6692,413,4917,4080,0,0,0,12,0,0,0,1
1699,22,1709,0,0,0,0,0,0,0,0,0,5691,1054,1558,3825,0,0,0,22,0,0,0,1
11323,31,2535,0,0,0,0,0,0,0,0,0,17768,1054,102,87,0,0,0,31,0,0,0,1
4431,18,2454,0,0,0,0,0,0,0,0,0,17550,1054,9893,4080,0,0,0,18,0,0,0,1
11133,1,1801,0,0,0,0,0,0,0,0,0,17576,243,10144,4583,0,0,0,1,0,0,0,1
6586,1,2775,0,0,0,0,0,0,0,0,0,17577,1054,8511,1095,0,0,0,1,0,0,0,1
6407,31,1392,0,0,0,0,0,0,0,0,0,17647,1054,7960,5101,0,0,0,31,0,0,0,1
2760,17,2875,0,0,0,0,0,0,0,0,0,6237,1054,2366,4080,0,0,0,17,0,0,0,1
8737,23,1040,0,0,0,0,0,0,0,0,0,5444,1054,8453,4080,0,1,0,23,0,0,0,1
597,18,2850,0,0,0,0,0,0,0,0,0,17526,1054,2584,1099,0,0,1,18,0,0,0,1
1699,2,1335,0,0,0,0,0,0,0,0,0,6854,1054,1558,3825,0,0,0,2,0,0,0,1
13086,18,1881,0,0,0,0,0,0,0,0,0,17687,1054,11631,2602,0,0,0,18,0,0,0,1
4297,1,1800,0,0,0,0,0,0,0,0,0,17529,1054,9893,4080,0,0,0,1,0,0,0,1
8739,18,1032,0,0,0,0,0,0,0,0,0,997,1054,9893,4080,0,1,0,18,0,0,0,1
3097,12,2875,0,0,0,0,0,0,0,0,0,2041,1054,6588,4080,0,1,0,12,0,0,0,1
13902,7,1636,0,0,0,0,0,0,0,0,0,3345,1291,9471,932,0,0,0,7,0,0,0,1
4299,1,2974,0,0,0,0,0,0,0,0,0,17764,80,11576,6051,0,0,0,1,0,0,0,1
3657,31,1972,0,0,0,0,0,0,0,0,0,4577,1079,9893,4080,0,0,0,31,0,0,0,1
14455,1,1892,0,0,0,0,0,0,0,0,0,17757,1054,6484,787,0,0,0,1,0,0,0,1
9434,18,1487,0,0,0,0,0,0,0,0,0,17827,1054,9893,4080,0,0,0,18,0,0,0,1
3647,12,1580,0,0,0,0,0,0,0,0,0,2407,434,4745,4080,0,1,1,12,0,0,0,1
5686,12,1412,0,0,0,0,0,0,0,0,0,11759,434,1898,2084,0,1,0,12,0,0,0,1
13317,18,38,0,0,0,0,0,0,0,0,0,17630,1054,5140,855,0,0,1,18,0,0,0,1
13388,5,2507,0,0,0,0,0,0,0,0,0,17608,1054,3655,4877,0,1,0,5,0,0,0,1
13388,5,2556,0,0,0,0,0,0,0,0,0,17675,1054,3655,4877,0,1,0,5,0,0,0,1
7520,1,1756,0,0,0,0,0,0,0,0,0,17806,1054,5168,4080,0,0,0,1,0,0,0,1
13323,18,1249,0,0,0,0,0,0,0,0,0,17651,1054,9893,4080,0,0,0,18,0,0,0,1
505,31,2094,0,0,0,0,0,0,0,0,0,11628,1073,4767,348,0,1,0,31,0,0,0,1
5810,1,2904,0,0,0,0,0,0,0,0,0,5943,1054,9893,4080,0,0,0,1,0,0,0,1
13323,18,2978,0,0,0,0,0,0,0,0,0,6549,1054,9893,4080,0,0,0,18,0,0,0,1
3500,7,2850,0,0,0,0,0,0,0,0,0,17685,1054,4234,2528,0,1,1,7,0,0,0,1
1481,18,1972,0,0,0,0,0,0,0,0,0,7473,1054,9893,4080,0,0,0,18,0,0,0,1
835,1,2875,0,0,0,0,0,0,0,0,0,17825,1054,6311,5901,0,0,0,1,0,0,0,1
3113,12,2875,0,0,0,0,0,0,0,0,0,1655,1054,6601,5253,0,1,0,12,0,0,0,1
4904,18,84,0,0,0,0,0,0,0,0,0,17779,652,8543,4080,0,0,1,18,0,0,0,1
8677,12,911,0,0,0,0,0,0,0,0,0,2396,651,7336,5389,0,1,1,12,0,0,1,1
10304,1,1800,0,0,0,0,0,0,0,0,0,17638,76,8141,5067,0,0,1,1,0,0,0,1
7104,18,1249,0,0,0,0,0,0,0,0,0,16552,1054,9893,4080,0,0,0,18,0,0,0,1
1453,18,2001,0,0,0,0,0,0,0,0,0,17559,1054,9893,4080,0,0,0,18,0,0,0,1
12529,18,1959,0,0,0,0,0,0,0,0,0,17629,66,10773,1038,0,0,0,18,0,0,0,1
3114,9,2875,0,0,0,0,0,0,0,0,0,9257,434,6574,5253,0,0,0,9,0,0,0,1
3272,18,1772,0,0,0,0,0,0,0,0,0,5434,1300,9893,4080,0,0,1,18,0,0,0,1
13025,14,1799,0,0,0,0,0,0,0,0,0,8690,56,11882,5035,0,0,0,14,0,0,0,1
2736,18,38,0,0,0,0,0,0,0,0,0,17517,1054,9893,4080,0,0,0,18,0,0,0,1
1385,7,2594,0,0,0,0,0,0,0,0,0,17745,1054,8707,2707,0,0,0,7,0,0,0,1
11170,7,2834,0,0,0,0,0,0,0,0,0,4594,733,2548,5808,0,1,1,7,0,0,0,1
4900,18,1174,0,0,0,0,0,0,0,0,0,5577,652,8322,4080,0,0,1,18,0,0,0,1
625,1,1487,0,0,0,0,0,0,0,0,0,17747,80,3518,1945,0,0,0,1,0,0,0,1
8400,23,1323,0,0,0,0,0,0,0,0,0,9878,849,4977,5482,0,1,1,23,0,0,0,1
11639,18,38,0,0,0,0,0,0,0,0,0,17634,1054,9893,4080,0,0,0,18,0,0,0,1
6863,20,506,0,0,0,0,0,0,0,0,0,1494,1054,109,2219,0,1,0,20,0,0,0,1
4435,18,2001,0,0,0,0,0,0,0,0,0,17788,1054,9893,4080,0,0,0,18,0,0,0,1
7575,13,166,0,0,0,0,0,0,0,0,0,17691,1054,7604,5862,0,0,0,13,0,0,0,1
13026,0,2535,0,0,0,0,0,0,0,0,0,17601,1054,11941,1270,0,0,0,0,0,0,0,1
9815,7,2826,0,0,0,0,0,0,0,0,0,6566,190,398,5972,0,1,1,7,0,0,0,1
3132,2,592,0,0,0,0,0,0,0,0,0,17823,1054,10592,5607,0,0,0,2,0,0,0,1
14494,18,2833,0,0,0,0,0,0,0,0,0,4578,507,11544,337,0,1,1,18,0,0,0,1
14493,12,1249,0,0,0,0,0,0,0,0,0,17676,434,10564,5399,0,1,1,12,0,0,0,1
3643,12,2528,0,0,0,0,0,0,0,0,0,5504,434,7801,5711,0,1,1,12,0,0,0,1
13388,31,2499,0,0,0,0,0,0,0,0,0,17659,1054,3655,4876,0,1,0,31,0,0,0,1
1259,1,2094,0,0,0,0,0,0,0,0,0,17750,1054,9893,4080,0,0,0,1,0,0,0,1
8946,18,3005,0,0,0,0,0,0,0,0,0,6374,1054,11648,4080,0,1,1,18,0,0,0,1
518,18,1807,0,0,0,0,0,0,0,0,0,17585,316,2747,19,0,0,1,18,0,0,0,1
1465,18,1799,0,0,0,0,0,0,0,0,0,6205,1054,9893,4080,0,0,0,18,0,0,0,1
13323,18,1249,0,0,0,0,0,0,0,0,0,3881,1054,9893,4080,0,0,0,18,0,0,0,1
4900,18,1174,0,0,0,0,0,0,0,0,0,5577,652,8322,4080,0,0,1,18,0,0,0,1
3940,7,1892,0,0,0,0,0,0,0,0,0,17665,1054,6516,1404,0,0,0,7,0,0,0,1
597,18,1794,0,0,0,0,0,0,0,0,0,17703,1054,2584,1099,0,0,0,18,0,0,0,1
13902,7,1636,0,0,0,0,0,0,0,0,0,3345,1291,9471,932,0,0,0,7,0,0,0,1
832,18,2801,0,0,0,0,0,0,0,0,0,17574,1054,9893,4080,0,0,0,18,0,0,0,1
3946,18,106,0,0,0,0,0,0,0,0,0,5298,1054,8513,630,0,1,0,18,0,0,0,1
12038,18,2697,0,0,0,0,0,0,0,0,0,5513,1054,7826,4518,0,0,0,18,0,0,0,1
10922,18,1728,0,0,0,0,0,0,0,0,0,4650,1054,2657,4164,0,1,0,18,0,0,0,1
564,18,1854,0,0,0,0,0,0,0,0,0,7002,1054,2435,4080,0,0,0,18,0,0,0,1
4896,18,82,0,0,0,0,0,0,0,0,0,17642,652,8312,4080,0,0,1,18,0,0,0,1
13675,18,1487,0,0,0,0,0,0,0,0,0,8393,1054,10841,5950,0,0,0,18,0,0,0,1
5742,1,2095,0,0,0,0,0,0,0,0,0,17646,1054,9893,4080,0,0,0,1,0,0,0,1
6406,31,2219,0,0,0,0,0,0,0,0,0,17774,1054,9893,5102,0,0,0,31,0,0,0,1
14013,18,2875,0,0,0,0,0,0,0,0,0,8252,1054,5333,4080,0,0,0,18,0,0,0,1
10103,18,1960,0,0,0,0,0,0,0,0,0,17622,349,8644,975,1,0,1,18,0,0,0,1
597,18,2850,0,0,0,0,0,0,0,0,0,17526,1054,2584,1099,0,0,1,18,0,0,0,1
12038,18,446,0,0,0,0,0,0,0,0,0,5498,1054,7826,4517,0,0,0,18,0,0,0,1
13323,18,2977,0,0,0,0,0,0,0,0,0,4737,1054,9893,4080,0,0,0,18,0,0,0,1
5908,20,1436,0,0,0,0,0,0,0,0,0,8482,849,6834,4080,0,1,1,20,0,0,0,1
5050,23,1412,0,0,0,0,0,0,0,0,0,7131,849,6900,5484,0,1,1,23,0,0,0,1
5530,1,2535,0,0,0,0,0,0,0,0,0,17527,1054,11572,4080,0,0,0,1,0,0,0,1
4435,18,2001,0,0,0,0,0,0,0,0,0,17788,1054,9893,4080,0,0,0,18,0,0,0,1
7520,1,1756,0,0,0,0,0,0,0,0,0,17806,1054,5168,4080,0,0,0,1,0,0,0,1
13909,1,1248,0,0,0,0,0,0,0,0,0,17816,1054,11732,4080,0,0,0,1,0,0,0,1
2469,18,2528,0,0,0,0,0,0,0,0,0,7316,1054,1891,271,0,0,1,18,0,0,0,1
3103,12,2875,0,0,0,0,0,0,0,0,0,6877,745,6592,5253,0,0,0,12,0,0,0,1
13095,1,2734,0,0,0,0,0,0,0,0,0,17555,1054,4444,4080,1,0,0,1,0,0,0,1
12038,18,2021,0,0,0,0,0,0,0,0,0,5510,1054,7826,4518,0,0,0,18,0,0,0,1
14788,7,1478,0,0,0,0,0,0,0,0,0,5115,1054,3871,1404,0,0,0,7,0,0,0,1
12529,18,1959,0,0,0,0,0,0,0,0,0,17629,66,10773,1038,0,0,0,18,0,0,0,1
1480,18,1248,0,0,0,0,0,0,0,0,0,7411,1054,9893,4080,0,0,0,18,0,0,0,1
4330,18,1333,0,0,0,0,0,0,0,0,0,17824,567,11492,4080,1,1,1,18,0,0,0,1
8633,12,1573,0,0,0,0,0,0,0,0,0,11572,434,8446,5476,0,1,1,12,0,0,0,1
3102,12,2875,0,0,0,0,0,0,0,0,0,4350,434,6579,5183,0,0,0,12,0,0,0,1
597,18,1794,0,0,0,0,0,0,0,0,0,17703,1054,2584,1099,0,0,0,18,0,0,0,1
832,18,2027,0,0,0,0,0,0,0,0,0,17660,1054,9893,4080,0,0,0,18,0,0,0,1
3492,7,2850,0,0,0,0,0,0,0,0,0,7148,213,7852,3824,0,1,1,7,0,0,0,1
11133,1,2276,0,0,0,0,0,0,0,0,0,17525,243,10144,4583,0,0,0,1,0,0,0,1
1472,18,2469,0,0,0,0,0,0,0,0,0,17519,1054,9893,4080,0,0,0,18,0,0,0,1
13388,5,2507,0,0,0,0,0,0,0,0,0,17608,1054,3655,4877,0,1,0,5,0,0,0,1
4093,0,1412,0,0,0,0,0,0,0,0,0,825,849,4114,126,0,1,1,0,0,0,0,1
1615,7,2834,0,0,0,0,0,0,0,0,0,6550,190,2778,6016,0,1,1,7,0,0,0,1
1456,18,2454,0,0,0,0,0,0,0,0,0,17732,1054,9893,4080,0,0,0,18,0,0,0,1
3643,12,2528,0,0,0,0,0,0,0,0,0,5504,434,7801,5711,0,1,1,12,0,0,0,1
13270,7,2826,0,0,0,0,0,0,0,0,0,7147,194,11756,3544,0,1,1,7,0,0,0,1
5767,18,105,0,0,0,0,0,0,0,0,0,3326,1054,8514,4080,1,0,0,18,0,0,0,1
14508,23,1412,0,0,0,0,0,0,0,0,0,11755,849,7291,5478,0,1,1,23,0,0,0,1
3271,18,1341,0,0,0,0,0,0,0,0,0,1995,1054,8522,934,1,0,0,18,0,0,0,1
858,26,1880,0,0,0,0,0,0,0,0,0,4967,1054,7586,1970,1,1,1,26,0,0,0,1
1373,18,625,0,0,0,0,0,0,0,0,0,17822,1054,9893,4080,0,0,0,18,0,0,0,1
7092,18,2033,0,0,0,0,0,0,0,0,0,17817,1054,9893,4080,0,0,0,18,0,0,0,1
3377,8,1697,0,0,0,0,0,0,0,0,0,15199,1054,2429,973,0,0,0,8,0,0,0,1
14682,23,1413,0,0,0,0,0,0,0,0,0,11754,849,6726,1634,0,1,1,23,0,0,0,1
13902,7,1636,0,0,0,0,0,0,0,0,0,3345,1291,9471,932,0,0,0,7,0,0,0,1
597,18,2527,0,0,0,0,0,0,0,0,0,14002,1054,2584,1099,0,0,1,18,0,0,0,1
3415,18,2716,0,0,0,0,0,0,0,0,0,17626,1054,9893,4080,0,0,0,18,0,0,0,1
4903,18,84,0,0,0,0,0,0,0,0,0,5585,652,9893,4112,0,0,0,18,0,0,0,1
14492,23,1412,0,0,0,0,0,0,0,0,0,937,1007,8003,6060,0,1,1,23,0,0,0,1
832,18,2358,0,0,0,0,0,0,0,0,0,17531,1054,9893,4080,0,0,0,18,0,0,0,1
7971,18,2762,0,0,0,0,0,0,0,0,0,11715,1054,9893,4080,0,0,0,18,0,0,0,1
10102,7,2826,0,0,0,0,0,0,0,0,0,17672,190,4386,336,0,1,1,7,0,0,0,1
570,18,2315,0,0,0,0,0,0,0,0,0,17658,1054,2437,4080,0,0,0,18,0,0,0,1
1477,18,2595,0,0,0,0,0,0,0,0,0,7492,1054,9893,4080,0,0,0,18,0,0,0,1
3954,18,3007,0,0,0,0,0,0,0,0,0,5450,1054,6633,3228,0,0,1,18,0,0,0,1
7811,18,38,0,0,0,0,0,0,0,0,0,17340,1054,5824,4080,0,0,0,18,0,0,0,1
131,6,2528,0,0,0,0,0,0,0,0,0,9842,254,7036,3328,0,1,1,6,0,0,0,1
1451,18,2595,0,0,0,0,0,0,0,0,0,537,1054,9893,4080,0,0,0,18,0,0,0,1
2619,18,38,0,0,0,0,0,0,0,0,0,17584,1054,5824,4080,0,0,0,18,0,0,0,1
3121,12,2875,0,0,0,0,0,0,0,0,0,1813,1054,6586,5254,0,1,0,12,0,0,0,1
1615,7,2834,0,0,0,0,0,0,0,0,0,6550,190,2778,6016,0,1,1,7,0,0,0,1
12035,26,1412,0,0,0,0,0,0,0,0,0,3947,849,6787,5474,0,1,1,26,0,0,0,1
7522,1,2526,0,0,0,0,0,0,0,0,0,17423,1054,9893,4080,0,0,0,1,0,0,0,1
8592,7,295,0,0,0,0,0,0,0,0,0,10407,1054,7137,3868,0,1,0,7,0,0,0,1
832,18,2358,0,0,0,0,0,0,0,0,0,17742,1054,9893,4080,0,0,0,18,0,0,0,1
8372,12,1573,0,0,0,0,0,0,0,0,0,11541,434,8450,5392,0,1,1,12,0,0,0,1
1467,18,1249,0,0,0,0,0,0,0,0,0,7489,1054,9893,4080,0,0,0,18,0,0,0,1
13388,5,2572,0,0,0,0,0,0,0,0,0,17705,1054,3655,4877,0,1,0,5,0,0,0,1
8737,6,1041,0,0,0,0,0,0,0,0,0,17799,1054,8453,4080,0,0,0,6,0,0,0,1
8003,1,2535,0,0,0,0,0,0,0,0,0,4004,1054,6323,2583,0,0,0,1,0,0,0,1
12007,18,2469,0,0,0,0,0,0,0,0,0,6928,1054,10014,4885,0,0,0,18,0,0,0,1
1215,0,1487,0,0,0,0,0,0,0,0,0,5661,1326,7937,4080,0,0,0,0,0,0,0,1
14271,1,1702,0,0,0,0,0,0,0,0,0,17727,1054,7719,4080,0,0,0,1,0,0,0,1
12038,18,2769,0,0,0,0,0,0,0,0,0,5505,1054,7826,4517,0,0,0,18,0,0,0,1
3124,12,2875,0,0,0,0,0,0,0,0,0,4344,434,6573,5253,0,0,0,12,0,0,0,1
4862,18,38,0,0,0,0,0,0,0,0,0,13459,1054,5821,4665,0,0,0,18,0,0,0,1
3105,12,2875,0,0,0,0,0,0,0,0,0,6412,434,6609,5253,0,0,0,12,0,0,0,1
42,18,1972,0,0,0,0,0,0,0,0,0,17749,80,11609,70,0,1,1,18,0,0,0,1
10103,18,1960,0,0,0,0,0,0,0,0,0,17622,349,8644,975,1,0,1,18,0,0,0,1
9832,1,2473,0,0,0,0,0,0,0,0,0,17652,76,10691,4469,0,0,0,1,0,0,0,1
1456,18,2454,0,0,0,0,0,0,0,0,0,17732,1054,9893,4080,0,0,0,18,0,0,0,1
4343,7,2535,0,0,0,0,0,0,0,0,0,12311,1054,253,5926,0,1,1,7,0,0,0,1
9683,23,2861,0,0,0,0,0,0,0,0,0,17557,745,4650,6021,0,0,1,23,0,0,0,1
4297,1,1800,0,0,0,0,0,0,0,0,0,17529,1054,9893,4080,0,0,0,1,0,0,0,1
13319,18,2828,0,0,0,0,0,0,0,0,0,5519,243,2372,545,0,0,0,18,0,0,0,1
8687,12,2875,0,0,0,0,0,0,0,0,0,8445,413,5894,4080,0,0,0,12,0,0,0,1
5433,18,38,0,0,0,0,0,0,0,0,0,15264,1054,5822,4665,0,0,0,18,0,0,0,1
10186,18,255,0,0,0,0,0,0,0,0,0,5572,1054,1529,3268,0,0,0,18,0,0,0,1
832,18,2358,0,0,0,0,0,0,0,0,0,17531,1054,9893,4080,0,0,0,18,0,0,0,1
3476,18,2611,0,0,0,0,0,0,0,0,0,2921,1054,6666,1836,0,1,0,18,0,0,0,1
6735,0,2535,0,0,0,0,0,0,0,0,0,17615,1054,1367,3567,0,0,0,0,0,0,0,1
14682,23,1413,0,0,0,0,0,0,0,0,0,11754,849,6726,1634,0,1,1,23,0,0,0,1
573,18,1686,0,0,0,0,0,0,0,0,0,17707,1054,2440,4080,0,0,0,18,0,0,0,1
13388,31,2489,0,0,0,0,0,0,0,0,0,3618,1054,3655,4876,0,1,0,31,0,0,0,1
3102,12,2875,0,0,0,0,0,0,0,0,0,10877,1054,6605,5250,0,1,0,12,0,0,0,1
597,18,2518,0,0,0,0,0,0,0,0,0,17697,1054,2584,1099,0,0,1,18,0,0,0,1
4097,1,1795,0,0,0,0,0,0,0,0,0,17617,1054,5318,529,0,0,0,1,0,0,0,1
6406,31,2219,0,0,0,0,0,0,0,0,0,17774,1054,9893,5102,0,0,0,31,0,0,0,1
12502,18,2119,0,0,0,0,0,0,0,0,0,9756,1054,11555,677,0,0,0,18,0,0,0,1
